//              Time(s)       P[1](Prismatic:1)(mm) 
               3,59730       743,21200    
               3,62703       722,09100    
               3,65676       701,46400    
               3,68649       681,34300    
               3,71622       661,74300    
               3,74595       642,67500    
               3,77568       624,15300    
               3,80541       606,19200    
               3,83514       588,80400    
               3,86486       572,00600    
               3,89459       555,74500    
               3,92432       539,68800    
               3,95405       527,88900    
               3,98378       522,46900    
               4,01351       522,63000    
               4,04324       528,61400    
               4,07297       542,10400    
               4,10270       561,58700    
               4,13243       581,74700    
               4,16216       602,40100    
               4,19189       623,53302    
               4,22162       644,92400    
               4,25135       666,03100    
               4,28108       686,87200    
               4,31081       707,99300    
               4,34054       729,52900    
               4,37027       751,46700    
               4,40000       773,79500    
               4,42973       796,49900    
               4,45946       819,56800    
               4,48919       842,98900    
               4,51892       866,75100    
               4,54865       890,84300    
               4,57838       915,25200    
               4,60811       939,96900    
               4,63784       964,98230    
               4,66757       990,28100    
               4,69730       1015,86000   
               4,72703       1041,70000   
               4,75676       1067,80000   
               4,78649       1094,14000   
               4,81622       1120,95000   
               4,84595       1149,28000   
               4,87568       1175,76000   
               4,90541       1195,20000   
               4,93514       1206,24000   
               4,96486       1208,79000   
               4,99459       1203,09000   
               5,02432       1190,62000   
               5,05405       1177,75000   
               5,08378       1165,45000   
               5,11351       1153,75000   
               5,14324       1142,64000   
               5,17297       1132,13000   
               5,20270       1122,24000   
               5,23243       1112,64000   
               5,26216       1103,12000   
               5,29189       1093,88000   
               5,32162       1085,31000   
               5,35135       1077,43000   
               5,38108       1070,17000   
               5,41081       1062,67000   
               5,44054       1054,71000   
               5,47027       1046,27000   
               5,50000       1037,36000   
               5,52973       1028,22000   
               5,55946       1019,72000   
               5,58919       1011,94000   
               5,61892       1004,88000   
               5,64865       998,55200    
               5,67838       990,95700    
               5,70811       979,57100    
               5,73784       964,20800    
               5,76757       944,75300    
               5,79730       922,50300    
               5,82703       902,68400    
               5,85676       887,71100    
               5,88649       880,28500    
               5,91622       880,49300    
               5,94595       887,93200    
               5,97568       897,42200    
               6,00541       907,53900    
               6,03514       918,28500    
               6,06486       929,65918    
               6,09459       941,66200    
               6,12432       954,29300    
               6,15405       967,55200    
               6,18378       981,43600    
               6,21351       995,94500    
               6,24324       1011,08000   
               6,27297       1026,83000   
               6,30270       1043,20000   
               6,33243       1060,18000   
               6,36216       1077,78000   
               6,39189       1095,98000   
               6,42162       1114,83000   
               6,45135       1134,77000   
               6,48108       1155,86000   
               6,51081       1177,75000   
               6,54054       1196,75000   
               6,57027       1211,64000   
               6,60000       1222,97000   
               6,62973       1232,82000   
               6,65946       1241,52000   
               6,68919       1249,27000   
               6,71892       1257,47000   
               6,74865       1261,12000   
               6,77838       1259,11000   
               6,80811       1250,27000   
               6,83784       1234,14000   
               6,86757       1210,76000   
               6,89730       1184,62000   
               6,92703       1159,00000   
               6,95676       1133,90000   
               6,98649       1109,35000   
               7,01622       1085,36000   
               7,04595       1061,95000   
               7,07568       1039,13000   
               7,10541       1016,92000   
               7,13514       995,35000    
               7,16487       974,42400    
               7,19459       954,16400    
               7,22432       934,58800    
               7,25405       915,71200    
               7,28378       897,55300    
               7,31351       880,13000    
               7,34324       863,45700    
               7,37297       847,55200    
               7,40270       832,43000    
               7,43243       818,10600    
               7,46216       805,32100    
               7,49189       796,95000    
               7,52162       795,70100    
               7,55135       798,49500    
               7,58108       801,38700    
               7,61081       803,95600    
               7,64054       803,88400    
               7,67027       799,18103    
               7,70000       789,90979    
               7,72973       777,21100    
               7,75946       764,50300    
               7,78919       752,05000    
               7,81892       739,85614    
               7,84865       727,92500    
               7,87838       716,48500    
               7,90811       705,78500    
               7,93784       695,79950    
               7,96757       686,52200    
               7,99730       677,95200    
               8,02703       669,76700    
               8,05676       661,83300    
               8,08649       654,15200    
               8,11622       646,72760    
               8,14595       639,56300    
               8,17568       632,66095    
               8,20541       626,02533    
               8,23514       619,65900    
               8,26486       613,56600    
               8,29459       607,74800    
               8,32432       602,21000    
               8,35405       596,95400    
               8,38378       591,98300    
               8,41351       587,30100    
               8,44324       582,91000    
               8,47297       578,82605    
               8,50270       576,51600    
               8,53243       576,82373    
               8,56216       579,60144    
               8,59189       584,79000    
               8,62162       592,42100    
               8,65135       602,61200    
               8,68108       614,13500    
               8,71081       625,85600    
               8,74054       637,76400    
               8,77027       649,85100    
               8,80000       662,10800    
               8,82973       674,52500    
               8,85946       687,09400    
               8,88919       699,80800    
               8,91892       712,31400    
               8,94865       724,26500    
               8,97838       735,71500    
               9,00811       746,71400    
               9,03784       757,33000    
               9,06757       768,04600    
               9,09730       779,04300    
               9,12703       790,31600    
               9,15676       801,86300    
               9,18649       813,68000    
               9,21622       825,76500    
               9,24595       838,11400    
               9,27568       850,72400    
               9,30541       863,59100    
               9,33514       876,71300    
               9,36487       890,08500    
               9,39459       903,70500    
               9,42432       917,05500    
               9,45405       926,75200    
               9,48378       932,08500    
               9,51351       932,99530    
               9,54324       929,48800    
               9,57297       921,63200    
               9,60270       909,95800    
               9,63243       897,83000    
               9,66216       885,97400    
               9,69189       874,39000    
               9,72162       863,07843    
               9,75135       852,03900    
               9,78108       841,27300    
               9,81081       830,77800    
               9,84054       820,55400    
               9,87027       810,60200    
               9,90000       800,92000    
               9,92973       791,50769    
               9,95946       782,36400    
               9,98919       773,48700    
               10,01890      764,87800    
               10,04860      756,53300    
               10,07840      748,45100    
               10,10810      740,63200    
               10,13780      733,07300    
               10,16760      725,77400    
               10,19730      718,73100    
               10,22700      711,94400    
               10,25680      705,41000    
               10,28650      699,12700    
               10,31620      693,09400    
               10,34590      687,12700    
               10,37570      681,13800    
               10,40540      676,30800    
               10,43510      673,33600    
               10,46490      671,80900    
               10,49460      670,29400    
               10,52430      668,76000    
               10,55410      667,20752    
               10,58380      665,63800    
               10,61350      664,05000    
               10,64320      662,44500    
               10,67300      660,82400    
               10,70270      659,18600    
               10,73240      657,53100    
               10,76220      655,86100    
               10,79190      654,17400    
               10,82160      652,47300    
               10,85140      650,75600    
               10,88110      649,02478    
               10,91081      647,27900    
               10,94054      645,51900    
               10,97027      643,74600    
               11,00000      641,95900    
