//              Time(s)       P[1](Prismatic:3)(mm) 
               10,58380      478,49646    
               10,61350      478,31500    
               10,64320      478,17700    
               10,67300      478,08194    
               10,70270      478,03000    
               10,73240      478,02200    
               10,76220      478,05722    
               10,79190      478,13600    
               10,82160      478,25700    
               10,85140      478,42200    
               10,88110      478,63100    
               10,91081      478,88200    
               10,94054      479,17700    
               10,97027      479,51400    
               11,00000      479,89500    
